name,price,storage_gb,primary_use_case,OS,Weight,Touch,Size,Resolution,PPI,Anti Glare Screen,Processor,Brand,RAM,Generation,RAM_Type,GPU_Model,GPU_Type
Lenovo Ideapad Slim 3i 2021 82H801DJIN Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ DOS),41890,256,General,DOS,1.65,No,15.6,1920x1080,141,Yes,11th Gen Intel Core i3 1135G7,Lenovo,8,11th Gen,DDR4,Unknown,Integrated
Acer Aspire Switch Alpha SA5-271 (NT.GDQSI.012) Laptop (6th Gen Ci3/ 4GB/ 128GB SSD/ Win10),50990,128,Business,Windows 10,1.25,Yes,12.0,2160x1440,202,No,6th Gen Intel Core i3 6100U,Acer,4,6th Gen,DDR3,HD GRAPHICS 520,Integrated
HP Pavilion 15-cc100tx Laptop (8th Gen Ci7/ 8GB/ 1TB/ Win10/ 4GB Graph),74990,1024,General,Windows 10,2.12,No,15.6,1920x1080,141,Yes,8th Gen Intel Core i7 8550U,Hp,8,8th Gen,DDR4,Unknown,Dedicated
Lenovo IdeaPad S145 (81MV013SIN) Laptop (8th Gen Core i5/ 8GB/ 1TB/ FreeDos/ 2GB Graph),42990,1024,General,DOS,1.85,No,15.6,1920x1080,141,Yes,8th Gen Intel Core i5 8250U,Lenovo,8,8th Gen,Unknown,MX110,Dedicated
Lenovo Thinkpad P15v 21AAS0R400 Laptop (11th Gen Core i7/ 32GB/ 1TB SSD/ Win10 Pro/ 4GB Graph),169990,1024,General,Windows 10,2.7,No,15.6,1920x1080,141,Yes,11th Gen Intel Core i7 11800H,Lenovo,32,11th Gen,DDR4,QUADRO T1200,Dedicated
Lenovo Chromebook 3 82BA0003US Laptop (Intel Celeron N4020/ 4GB/ 64GB SSD/ Chrome OS),18990,512,Business,ChromeOS,1.1,No,11.6,1366x768,135,Yes,Intel Celeron  N4020,Lenovo,4,Celeron,DDR4,HD GRAPHICS 600,Integrated
Lenovo Ideapad Z580 (59-347589) Laptop (3rd Gen Ci5/ 4GB/ 1TB/ Win8),49340,1024,General,Windows 8,2.7,No,15.6,1366x768,100,No,3rd Gen Intel Core i5 3210M,Lenovo,4,3rd Gen,DDR3,HD GRAPHICS 4000,Integrated
Lenovo Ideapad 710S Laptop (7th Gen Ci5/ 8GB/ 256GB SSD/ Win10),61990,256,Business,Windows 10,1.1,No,13.3,1920x1080,166,No,Intel Core i5 (7th Gen),Lenovo,8,7th Gen,LPDDR3,Unknown,Unknown
Asus UM325SA-KG502TS Laptop (AMD Ryzen 5 5600U/ 16GB/ 512GB SSD/ Win10 Home),65130,512,Gaming,Windows 10,1.14,No,13.3,1920x1080,166,No,5th Gen AMD Ryzen 5  5600U,Asus,16,5th Gen,LPDDR4X,Unknown,Unknown
Dell Latitude V3540 Laptop (4th Gen Intel Ci5/ 4GB/ 500GB/ Win8.1),48999,500,General,Windows 8,2.3,Yes,15.6,1366x768,100,Yes,4th Gen Intel Core i5 4210U,Dell,4,4th Gen,DDR3,Unknown,Unknown
Dell Inspiron 3147 Notebook (1st Gen CDC/ 4GB/ 500GB/ Win8.1/ Touch) (3147C4500iS),26790,500,Business,Windows 8.1,1.39,No,11.6,1366x768,135,No,Intel Celeron Dual Core N2830,Dell,4,Celeron,DDR3,Unknown,Integrated
Lenovo IdeaPad 330 (81F500GMIN) Laptop (8th Gen Ci5/ 4GB/ 1TB/ Win10 Home/ 4GB Graph),62594,1024,Gaming,Windows 10,1.8,No,15.6,1920x1080,141,No,8th Gen Intel Core i5-8250U,Lenovo,4,8th Gen,DDR4,RADEON 540,Unknown
MSI GF63 Thin 10SCSR-019IN Laptop (10th Gen Core i7/ 8GB/ 512GB SSD/ Win10/ 4GB Graph),90990,512,Gaming,Windows 10,1.8,No,15.6,1920x1080,141,Yes,10th Gen Intel Core i7 10750H,Msi,8,10th Gen,DDR4,GTX 1650 TI,Dedicated
Dell Inspiron 3542 (4th Gen Ci7 / 4GB/ 500GB/ FreeDOS/ 2GB Graph),47800,500,Gaming,DOS,2.4,No,15.6,1366x768,100,No,4th Gen Intel Core i7 4578U,Dell,4,4th Gen,DDR3,Unknown,Unknown
Lenovo Ideapad Z580 (59-347587) Laptop (3rd Gen Ci3/ 4GB/ 1TB/ Win8),38790,1024,Student,Windows 8,2.7,No,15.6,1366x768,100,No,3rd Gen Intel Core i3 3110M,Lenovo,4,3rd Gen,DDR3,HD GRAPHICS 4000,Integrated
Asus A555LF-XX038D Notebook (5th Gen Ci5/ 4GB/ 1TB/ Free DOS/ 2GB Graph),38103,1024,Gaming,DOS,2.3,No,15.6,1366x768,100,No,5th Gen Intel Core i5 5010U,Asus,4,5th Gen,DDR3,Unknown,Unknown
Asus ExpertBook B9 B9450FA-BM0697R Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win10 Pro),69999,512,General,Windows 10,1.85,No,14.0,1920x1080,157,No,10th Gen Intel Core i5 10210U,Asus,8,10th Gen,LPDDR3,Unknown,Integrated
Dell G7 15 7590 Laptop (8th Gen Ci7/ 16GB/ 1TB 256GB SSD/ Win10/ 6GB Graph),150999,1024,Gaming,Windows 10,2.62,No,15.6,3840x2160,202,Yes,8th Gen Intel Core i7 8750HQ,Dell,16,8th Gen,DDR4,GTX 1050TI,Dedicated
Lenovo Ideapad Slim 3i 82H802EYIN Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win11),49990,256,General,Windows 11,1.65,No,15.6,1920x1080,141,Yes,11th Gen Intel Core i3 1115G4,Lenovo,8,11th Gen,DDR4,Unknown,Integrated
Dell Inspiron 15 3537 Laptop (4th Gen Ci5/ 6GB/ 500GB/ Win8/ Touch),47290,500,General,Windows 8,2.25,Yes,15.6,1366x768,100,No,4th Gen Intel Core i5 4200U,Dell,6,4th Gen,DDR3,HD GRAPHICS 4400,Integrated
Asus X550CC-X0112H Laptop (3rd Gen Ci7/ 4GB/ 750GB/ Win8/ 2GB Graph),53100,750,Gaming,Windows 8,2.3,No,15.6,1366x768,100,No,3rd Gen Intel Core i7 3537M,Asus,4,3rd Gen,DDR3,GT 720,Dedicated
MSI Katana GF66 11UC-478IN Gaming Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win10 Home/ 4GB Graph),64999,512,Gaming,Windows 10,2.25,No,15.6,1920x1080,141,Yes,11th Gen Intel Core i5 11400H,Msi,8,11th Gen,DDR4,RTX3050,Dedicated
HP Envy 13-ba0011TX Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win10/ 2GB Graph),87000,512,Gaming,Windows 10,1.3,No,13.3,1920x1080,166,Yes,10th Gen Intel Core i5 10210U,Hp,8,10th Gen,DDR4,MX350,Dedicated
Asus F451CA-VX153D F Series Laptop(Intel Core i3 / 2GB/ 500GB/ Free DOS),23800,500,Student,DOS,2.15,No,14.0,1366x768,112,No,Intel Core i3 i3-3217U,Asus,2,Unknown,DDR3,Unknown,Integrated
Lenovo Ideapad 320E (80XH01GEIN) Laptop (6th Gen Ci3/ 4GB/ 1TB/ FreeDOS),19990,1024,Student,DOS,2.2,No,15.6,1366x768,100,Yes,6th Gen Intel Core i3 6006U,Lenovo,4,6th Gen,DDR4,Unknown,Integrated
Lenovo Ideapad 320 (80XL03R1IH) Laptop (7th Gen Ci7/ 8GB/ 2TB/ Win10 Home/ 4GB Graph),79990,2048,Gaming,Windows 10,2.2,No,15.6,1920x1080,141,Yes,7th Gen Intel Core i7-7500U,Lenovo,8,7th Gen,DDR4,GT 940M,Dedicated
HP Pavilion 17-cd0010nr Gaming Laptop (9th Gen Core i5/ 8GB/ 256GB SSD/ Win10),126423,256,General,Windows 10,2.74,No,17.3,1920x1080,127,Yes,9th Gen Intel Core i5 9300H,Hp,8,9th Gen,DDR4,UHD 630,Integrated
Asus X409FA-BV331TS Laptop (10th Gen Core i3/ 4GB/ 256GB SSD/ Win10),26990,256,Student,Windows 10,1.6,No,14.0,1366x768,112,Yes,10th Gen Intel Core i3 10110U,Asus,4,10th Gen,DDR4,Unknown,Integrated
Asus VivoBook S14 S410UA-EB367T Laptop (8th Gen Ci7/ 8GB/ 1TB 256GB SSD/ Win10 Home),77990,1024,General,Windows 10,1.43,No,14.0,1920x1080,157,Yes,8th Gen Intel Core i7 8550U,Asus,8,8th Gen,DDR4,UHD 620,Integrated
Asus TUF Gaming A17 FA706IH-H7030T Gaming Laptop (AMD Ryzen 5/ 8GB/ 1TB 256GB SSD/ Win10 Home/ 4GB Graph),66040,1024,Gaming,Windows 10,2.6,No,17.3,1920x1080,127,Yes,4th Gen AMD Ryzen 5  4600H,Asus,8,4th Gen,DDR4,GTX 1650,Dedicated
Lenovo Ideapad 330 (81DE01Y0IN) Laptop (8th Gen Ci5/ 8GB/ 1TB/ Win10/ 2GB Graph),53541,1024,Gaming,Windows 10,2.2,No,15.6,1920x1080,141,No,8th Gen Intel Core i5 8250U,Lenovo,8,8th Gen,DDR4,MX150,Dedicated
Lenovo Thinkpad P14s 20Y2S0DB00 Laptop (AMD Ryzen 7/ 8GB/ 512GB SSD/ DOS),49999,512,Gaming,DOS,1.47,No,14.0,1920x1080,157,Yes,4th Gen AMD Ryzen 7 Pro 4750U,Lenovo,8,4th Gen,Unknown,Unknown,Dedicated
Asus ROG Zephyrus G15 GA503QR-HQ133TS Gaming Laptop (AMD Ryzen 9-5900HS/ 16GB/ 1TB SSD/ Win10 Home/ 8GB Graph),179990,1024,Gaming,Windows 10,1.9,No,15.6,2560x1440,188,Yes,5th Gen AMD Ryzen 9  5900HS,Asus,16,5th Gen,DDR4,RTX 3070,Dedicated
Microsoft Surface Pro (FJT-00015) Laptop (7th Gen Core i5/ 4GB/ 128GB SSD/ Win 10),69990,128,General,Windows 10,3.175,Yes,12.3,2736x1824,202,No,7th Gen Intel Core i5 7300U,Microsoft,4,7th Gen,DDR4,Unknown,Unknown
HP Victus 16-e0360AX Gaming Laptop (AMD Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win10/ 6GB Graph),85990,512,Gaming,Windows 10,2.48,No,16.1,1920x1080,137,Yes,5th Gen AMD Ryzen 7 5800H,Hp,16,5th Gen,DDR4,RTX 3060,Dedicated
Lenovo Ideapad S540 81ND003VIN Laptop (8th Gen Core i5/ 8GB/ 512GB SSD/ Win10 Home/ 2GB Graph),61739,512,General,Windows 10,1.5,No,14.0,1920x1080,157,Yes,8th Gen Intel Core i5 8265U,Lenovo,8,8th Gen,DDR4,MX250,Dedicated
Apple MacBook Pro MGX72HN Notebook (4th Gen Ci5/ 8GB/ 128GB SSD/ Mac OS X Mavericks/ Retina Display),75000,128,General,macOS,1.57,No,13.0,2560x1600,202,No,4th Gen Intel Core i5 4288U,Apple,8,4th Gen,DDR3,Unknown,Integrated
Lenovo Ideapad 310 (80SM009AIH) Laptop (6th Gen Ci3/ 4GB/ 1TB/ FreeDOS),30450,1024,Student,DOS,2.2,No,15.6,1366x768,100,No,6th Gen Intel Core i3 6100U,Lenovo,4,6th Gen,DDR4,Unknown,Unknown
Asus VivoBook M509DA-BQ179T Laptop (Ryzen 5-3500U/ 8GB/ 1TB/ Win10 Home),46990,1024,Gaming,Windows 10,1.5,No,14.0,1920x1080,157,Yes,3rd Gen AMD Ryzen 5  3500U,Asus,8,3rd Gen,DDR4,VEGA 8,Integrated
Avita Admiro NS14A5INR672-FC Laptop (10th Gen Core i7/ 16GB/ 1TB SSD/ Win10 Home),132590,1024,Business,Windows 10,1.33,No,14.0,1920x1080,157,No,10th Gen Intel Core i7 10510U,Avita,16,10th Gen,DDR4,Unknown,Integrated
HP Omen 15-dc0106tx (4SQ51PA) Laptop (8th Gen Ci7/ 16GB/ 1TB 128GB SSD/ Win10/ 6GB Graph),145000,1024,Gaming,Windows 10,2.25,No,15.6,1920x1080,141,Yes,8th Gen Intel Core i7 8750H,Hp,16,8th Gen,DDR4,GTX 1060,Dedicated
Acer Aspire 5 A515-57 NX.K3JSI.006 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),46964,512,General,Windows 11,1.76,No,15.6,1920x1080,141,Yes,12th Gen Intel Core i5 1235U,Acer,8,12th Gen,DDR4,IRIS XE,Integrated
Lenovo Ideapad 300 (80Q700UWIH) Notebook (6th Gen Intel Ci5/ 4GB/ 1TB/ Win10/ 2GB Graph),46490,1024,General,Windows 10,2.3,No,15.6,1920x1080,141,No,6th Gen Intel Core i5-6200U,Lenovo,4,6th Gen,DDR3,Unknown,Unknown
Dell Inspiron N5437 Laptop (4th Gen Ci5/ 4GB/ 500GB/ Win8/2GB Graph),50390,500,General,Windows 8,2.3,No,14.0,1366x768,113,No,4th Gen Intel Core i5 4200U,Dell,4,4th Gen,DDR3,Unknown,Unknown
HP 240 G5 (X6W62PA) Laptop (6th Gen Ci3/ 4GB/ 500GB/ Win10),51609,500,General,Windows 10,1.85,No,14.0,1366x768,112,No,6th Gen Intel Core i3 6200U,Hp,4,6th Gen,DDR3,HD GRAPHICS 520,Integrated
Acer Aspire P249-MG Notebook (7th Gen Ci3/ 4GB/ 500GB/ Win10),39999,500,Student,Windows 10,1.9,No,14.0,1366x768,112,No,7th Gen Intel Core i3 7200U,Acer,4,7th Gen,DDR4,Unknown,Unknown
Acer Nitro 5 AN515-51 Notebook (7th Gen Ci7/ 8GB/ 1TB/ Win10 Home/ 2GB Graph),69999,1024,Gaming,Windows 10,2.7,No,15.6,1920x1080,141,No,7th Gen Intel Core i7 7700HQ,Acer,8,7th Gen,DDR4,GTX 1050,Dedicated
Lenovo Thinkpad E460 (20EUA02DIG) Laptop (6th Gen Ci5/ 8GB/ 1TB/ Win10),70180,1024,General,Windows 10,1.9,No,14.0,1366x768,112,Yes,6th Gen Intel Core i5 6200U,Lenovo,8,6th Gen,DDR3,Unknown,Unknown
Toshiba Satellite L50-B X0110 Notebook (4th Gen Ci5/ 4GB/ 500GB/Intel HD Graphics 4400/Win8.1),41870,500,General,Windows 8.1,2.2,No,15.6,1366x768,100,No,4th Gen Intel Core i5 4200U,Toshiba,4,4th Gen,DDR3,HD GRAPHICS 4400,Integrated
Lenovo Ideapad 520S (80X200ELIN) Laptop (7th Gen Ci5/ 8GB/ 1TB/ Win10),58624,1024,General,Windows 10,1.69,No,14.1,1366x768,111,Yes,7th Gen Intel Core i5 7200U,Lenovo,8,7th Gen,DDR4,HD GRAPHICS 620,Integrated
Lenovo IdeaPad 3 15ITL6 82H800T2IN Laptop (11th Gen Core i5/ 8GB/ 256GB SSD/ Win10 Home),44194,256,General,Windows 10,1.65,No,15.6,1920x1080,141,Yes,11th Gen Intel Core i5 1135G7,Lenovo,8,11th Gen,DDR4,IRIS XE,Integrated
Dell Vostro 3500 Laptop (11th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win10/ 2GB Graph),81000,1024,General,Windows 10,1.78,No,15.6,1920x1080,141,Yes,11th Gen Intel Core i5 1135G7,Dell,16,11th Gen,DDR4,IRIS XE,Integrated
Lenovo Ideapad S145 81W800BSIN Laptop (10th Gen Core i3/ 4GB/ 1TB/ Win10 Home),35999,1024,Student,Windows 10,1.85,No,15.6,1920x1080,141,Yes,10th Gen Intel Core i3 7020U,Lenovo,4,10th Gen,DDR4,Unknown,Integrated
Lenovo IdeaPad Slim 3i 82H80368IN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),60399,512,General,Windows 11,1.65,No,15.6,1920x1080,141,Yes,11th Gen Intel Core i5 1155G7,Lenovo,8,11th Gen,DDR4,IRIS XE,Integrated
Asus TX201LA - CQ003P Transformer Laptop(Intel Core i7/4GB/ 500 GB /Intel HD 4400/ Windows 8 Pro),92000,500,General,Windows 8,1.85,No,11.6,1920x1080,190,No,Intel Core i7 4500U,Asus,4,Unknown,DDR3,Unknown,Unknown
Asus FX553VD-DM628T Laptop (7th Gen Ci7/ 8GB/ 1TB 128GB SSD/ FreeDOS/ 4GB Graph),75900,1024,Gaming,DOS,2.5,No,15.6,1920x1080,141,Yes,7th Gen Intel Core i7 7700HQ,Asus,8,7th Gen,DDR4,GTX 1050,Dedicated
Lenovo IdeaPad Flex 5 82HS018XIN Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),74990,512,General,Windows 11,1.5,Yes,14.0,1920x1080,157,Yes,11th Gen Intel Core i7 1165G7,Lenovo,16,11th Gen,DDR4,IRIS XE,Integrated
Asus ZenBook 13 (2020) UX325EA-EG501TS Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Windows 10),69990,512,Business,Windows 10,1.11,No,13.3,1920x1080,166,Yes,11th Gen Intel Core i5 1135G7,Asus,8,11th Gen,Unknown,IRIS XE,Integrated
Lenovo IdeaPad 330-15IKB (81DE008JIN) Laptop (8th Gen Ci5/ 4GB/ 1TB/ Win10 Home),45190,1024,General,Windows 10,1.85,No,15.6,1920x1080,141,No,8th Gen Intel Core i5,Lenovo,4,8th Gen,DDR4,Unknown,Integrated
HP 240 Laptop (3rd Gen Intel Core i3/4 GB/500 GB/Windows 8 Pro) (E8D84PA),42000,500,General,Windows 8,2.0,No,14.0,1366x768,112,Yes,3rd Gen Intel Core i3 3110M,Hp,4,3rd Gen,DDR3,Unknown,Unknown
Dell Vostro 14 3458 Notebook (4th Gen Ci3/ 4GB/ 500GB/ Linux/ 2GB Graph),27990,500,Student,Linux,1.85,No,14.1,1366x768,111,Yes,4th Gen Intel Core i3 4005U,Dell,4,4th Gen,DDR3,Unknown,Unknown
HP 245 G7 (2D5X7PA) Laptop (AMD Ryzen 5/ 8GB/ 1TB/ Win10 Home),31490,1024,Gaming,Windows 10,1.52,No,14.0,1366x768,112,No,3rd Gen AMD Ryzen 5  3500U,Hp,8,3rd Gen,DDR4,Unknown,Integrated
Lenovo Ideapad Yoga 13 (59-369606) Ultrabook (3rd Gen Ci7/ 8GB/ 256GB SSD/ Win8/ Touch),110000,256,General,Windows 8,1.54,Yes,13.0,1600x900,139,No,Intel Core i7 3537U,Lenovo,8,Unknown,DDR3,Unknown,Integrated
Lenovo Essential G500 (59-370250) Laptop (2nd Gen PDC/ 2GB/ 500GB/ DOS),24203,500,Student,DOS,2.7,No,15.6,1366x768,100,No,2nd Gen Intel Pentium Dual Core B960,Lenovo,2,2nd Gen,DDR3,Unknown,Integrated
Lenovo Yoga 2 Notebook (4th Gen Ci5/ 4GB/ 500GB/Intel HD Graphics 4400/ Win8.1/ Touch),60990,500,General,Windows 8.1,1.66,No,13.3,1920x1080,166,No,4th Gen Intel Core i5 4210U,Lenovo,4,4th Gen,DDR3,HD GRAPHICS 4400,Integrated
Lenovo Ideapad 300 (80Q700V1IH) Notebook (6th Gen Intel Ci7/ 8GB/ 1TB/ Win10/ 2GB Graph),57000,1024,General,Windows 10,2.3,No,15.6,1920x1080,141,No,6th Gen Intel Core i7-6500U,Lenovo,8,6th Gen,DDR3,Unknown,Unknown
Acer Aspire 3 A315-58 UN.ADDSI.005 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win10),36594,512,Student,Windows 10,1.7,No,15.6,1920x1080,141,No,11th Gen Intel Core i3 1115G4,Acer,8,11th Gen,DDR4,Unknown,Integrated
Acer One 14 Z2-493 Laptop (AMD Ryzen 3 3250U/ 4GB/ 256GB SSD/ Win11),27499,256,Gaming,Windows 11,1.5,No,14.0,1366x768,112,Yes,3rd Gen AMD Ryzen 3  3250U,Acer,4,3rd Gen,DDR4,Unknown,Unknown
Xiaomi Mi Notebook 14 (IC) Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win10),44990,512,General,Windows 10,1.5,No,14.0,1920x1080,157,Yes,10th Gen Intel Core i5 10210U,Xiaomi,8,10th Gen,DDR4,Unknown,Integrated
Lenovo ThinkBook 15 20VEA0YNIH Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),55490,512,General,Windows 11,1.7,No,15.6,1920x1080,141,Yes,11th Gen Intel Core i5 1135G7,Lenovo,8,11th Gen,DDR4,IRIS XE,Integrated
Lenovo ThinkPad E530 (3259KCQ) Laptop (3rd Gen Ci5/ 4GB/ 500GB/ Win7 Prof),50500,500,General,Windows 7,1.85,No,15.6,1366x768,100,No,3rd Gen Intel Core i5 3210M,Lenovo,4,3rd Gen,DDR3,HD GRAPHICS 4000,Integrated
Asus VivoBook 14 K413FA-EK583TS Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win 10),59990,512,General,Windows 10,1.4,No,14.0,1920x1080,157,Yes,10th Gen Intel Core i5 10210U,Asus,8,10th Gen,DDR4,Unknown,Integrated
HP Spectre x360 14-ea0538TU Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win10),96490,512,Business,Windows 10,1.34,No,13.5,1920x1080,163,Yes,11th Gen Intel Core i5 1135G7,Hp,16,11th Gen,LPDDR4X,IRIS XE,Integrated
Asus N55SL-S1050V Laptop (2nd Gen Ci7/ 8GB/ 750GB/ Win7 HP/ 2GB Graph),57480,750,Gaming,Windows 7,2.7,No,15.6,1366x768,100,No,2nd Gen Intel Core i7 2670QM,Asus,8,2nd Gen,DDR3,GT 635M,Dedicated
Dell Inspiron 15 3541 Notebook (APU Quad Core A6/ 4GB/ 500GB/ Win8.1/ 2GB Graph),30690,500,Gaming,Windows 8,2.4,No,15.6,1366x768,100,No,AMD APU Quad Core A6-6310,Dell,4,Unknown,DDR3,Unknown,Unknown
Lenovo Ideapad 330 (81DE012NIN) Laptop (8th Gen Ci5/ 8GB/ 2TB/ Win10/ 2GB Graph),48222,2048,Gaming,Windows 10,2.2,No,15.6,1366x768,100,Yes,8th Gen Intel Core i5- 8250U,Lenovo,8,8th Gen,DDR4,RADEON 530,Unknown
Lenovo Ideapad 320 (80XR0134IN) Laptop (PQC/ 4GB/ 1TB/ Win10),26800,1024,Student,Windows 10,1.85,No,15.6,1920x1080,150,No,7th Gen Intel Pentium Quad Core,Lenovo,4,7th Gen,DDR4,Unknown,Integrated
MSI Modern 15 B12MO-818IN Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),44990,512,General,Windows 11,1.7,No,15.6,1920x1080,141,Yes,12th Gen Intel Core i5 1235U,Msi,8,12th Gen,DDR4,IRIS XE,Integrated
Asus X509FA-EJ311TS Laptop (10th Gen Core i3/ 4GB/ 1TB HDD/ Win10 Home),29990,1024,Student,Windows 10,1.9,No,15.6,1920x1080,141,Yes,10th Gen Intel Core i3 10110U,Asus,4,10th Gen,DDR4,Unknown,Integrated
HP Probook S Series 4540-DOM88PA Laptop (3rd Gen Ci3/ 4GB/ 640GB/ Win8 Pro),37999,640,Student,Windows 8,1.85,No,15.6,1366x768,100,No,3rd Gen Intel Core i3 3110,Hp,4,3rd Gen,DDR3,HD GRAPHICS 4000,Integrated
Asus S433FL-EB200TS Laptop (10th Gen Core i7/ 8GB/ 512GB SSD/ Win10 Home/ 2GB Graph),79900,512,General,Windows 10,1.4,No,14.0,1920x1080,157,Yes,10th Gen Intel Core i7 10510U,Asus,8,10th Gen,DDR4,MX250,Dedicated
HP ProBook G2 Series Laptop(5th gen Ci3/ 4GB/ 500GB/ FreeDOS) (L9V58PP),31990,512,Student,DOS,2.1,No,14.0,1366x768,112,No,5th Gen Intel Core i3 5010U,Hp,4,5th Gen,DDR3,HD GRAPHICS 4400,Integrated
Asus ROG Strix G17 G713QM-HX214TS Gaming Laptop (Ryzen 9 5900HX/ 16GB/ 1TB SSD/ Win10 Home/ 6GB Graph),144980,1024,Gaming,Windows 10,2.4,No,17.3,1920x1080,127,Yes,5th Gen AMD Ryzen 9  5900HX,Asus,16,5th Gen,DDR4,RTX 3060,Dedicated
Lenovo Ideapad Z580 (59-347570) Laptop (3rd Gen Ci3/ 4GB/ 1TB/ Win8),39365,1024,Student,Windows 8,2.7,No,15.6,1366x768,100,No,3rd Gen Intel Core i3 3110M,Lenovo,4,3rd Gen,DDR3,HD GRAPHICS 4000,Integrated
Acer Aspire 3 A315-56 NX.HS5SI.001 Laptop (10th Gen Core i3/ 4GB/ 256GB SSD/ Win10 Home),36701,256,Student,Windows 10,1.9,No,15.6,1920x1080,141,No,10th Gen Intel Core i3 1005G1,Acer,4,10th Gen,DDR4,Unknown,Integrated
Acer Aspire V5-471P Laptop (2nd Gen Ci3/ 4GB/ 500GB/ Win8/ Touch) (NX.M3USI.006),40371,500,General,Windows 8,2.2,Yes,14.0,1366x768,112,No,2nd Gen Intel Core i3 2375,Acer,4,2nd Gen,DDR3,Unknown,Unknown
Dell Vostro 3568 Notebook (PDC/ 4GB/ 1TB/ FreeDOS),23990,1024,Student,DOS,2.18,No,15.6,1366x768,100,Yes,Intel Pentium Dual Core 4415U,Dell,4,Pentium,DDR4,Unknown,Integrated
Dell Inspiron 3558 Notebook (5th Gen Ci3/ 4GB/ 1TB/ FreeDOS),27990,1024,Student,Ubuntu,1.85,No,15.6,1366x768,100,No,5th Gen Intel Core i3 5005U,Dell,4,5th Gen,DDR3,HD GRAPHICS 5500,Integrated
Lenovo B40-70 (59-438421) Laptop (4th Gen Ci3/ 4GB/ 500GB/ Free DOS),30250,500,Student,DOS,2.2,No,14.0,1366x768,112,No,4th Gen Intel Core i3 4005u,Lenovo,4,4th Gen,DDR3,Unknown,Integrated
Asus ExpertBook B9 B9450FA-BM0336R Laptop (10th Gen Core i7/ 16GB/ 1TB SSD/ Win10 Pro),179980,1024,General,Windows 10,3.175,No,14.0,1920x1080,157,No,10th Gen Intel Core i7 10510U,Asus,16,10th Gen,LPDDR3,Unknown,Integrated
Toshiba C50 Series C50-A-I0012 Laptop (3rd Gen Ci3/ 2GB/ 500GB/ No OS),29990,500,Student,Windows 11,1.85,No,15.6,1366x768,100,No,3rd Gen Intel Core i3 3120M,Toshiba,2,3rd Gen,DDR3,Unknown,Integrated
Asus P2430UA-WO0079D Laptop (6th Gen Ci5/ 4GB/ 1TB/ FreeDOS),37990,1024,Student,DOS,1.95,No,14.0,1366x768,112,Yes,6th Gen Intel Core i5 6200U,Asus,4,6th Gen,DDR4,Unknown,Integrated
Asus ROG Zephyrus G14 GA401II-BM129TS Laptop (AMD Ryzen 5/ 8GB/ 512 GB SSD/ Windows 10/ 4GB Graph),65999,512,Gaming,Windows 10,1.6,No,14.0,1920x1080,141,Yes,4th Gen AMD Ryzen 5 4600HS,Asus,8,4th Gen,DDR4,GTX 1650TI,Dedicated
HP Spectre X360 13-AP0154TU Laptop (8th Gen Core i7/ 16GB/ 512GB SSD/ Win10),142190,512,Business,Windows 10,1.32,No,13.3,1920x1080,166,No,8th Gen Intel Core i7 8565U,Hp,16,8th Gen,DDR4,UHD 620,Integrated
Acer Aspire A315-31-C58L (NX.GNTAA.007) Laptop (CDC/ 4GB/ 1TB/ Win10),35411,1024,Student,Windows 10,2.1,No,15.6,1366x768,100,No,Intel Celeron N3350,Acer,4,Celeron,DDR3,Unknown,Unknown
Acer Aspire V5-123 Netbook (APU Dual Core/ 2GB/ 500GB/ Linux) (NX.MFQSI.003),19790,500,Gaming,Linux,1.2,No,11.6,1366x768,135,No,AMD APU Dual Core E-1200,Acer,2,Unknown,DDR3,Unknown,Unknown
Lenovo Ideapad S400 (59-358392) Laptop (2nd Gen PDC/ 2GB/ 500GB/ Win8),28206,500,Student,Windows 8,1.8,No,14.0,1366x768,112,No,2nd Gen Intel Pentium Dual Core B987,Lenovo,2,2nd Gen,DDR3,Unknown,Integrated
Lenovo Ideapad Yoga 310 (80U20024IH) Laptop (PQC/ 4GB/ 500GB/ Win10),35790,500,Business,Windows 10,1.39,Yes,11.6,1366x768,135,Yes,Intel Pentium N4200,Lenovo,4,Pentium,DDR3,Unknown,Integrated
